乐库量贩式KTV(崇信路),25.24681,"110.296366
            ","""崇信路43号红街商业广场4号楼三层（陆军学院旁）""",(0773)3605151
北海道养生休闲会所,25.282237,"110.304856
            ","""正阳步行街126-2号(大维饮品楼上)""",(0773)2866818
灵川县飞豹真人CS野战俱乐部,25.337281,"110.336338
            ","""八里街大河乡南州村下南州岛""",13597309352
好声音KTV,25.349121,"110.318445
            ","""八里街八里四路金水湾国际大酒店八里街店3楼""",(0773)3630555
金色年华娱乐会所,25.269447,"110.291457
            ","""中山南路126号金源大厦1层""",(0773)3559918
大瀑布桑拿康体中心,25.279259,"110.302932
            ","""秀峰区杉湖北路1号大瀑布饭店1楼""",(0773)8814625
K歌王量贩式KTV,25.284459,"110.326622
            ","""桂林市七星区六合路花园村304号（理工大学后门往桂电方向100米左右）""",(0773)2671108
华夏良子足道,25.279527,"110.299069
            ","""秀峰区榕湖南路1号""",(0773)2897899
地球村酒吧,24.781104,"110.501129
            ","""阳朔县其他西街口F栋106号(迎宾超市对面)""","13737398584,13977330744"
情人网络会所,25.273462,"110.329478
            ","""七星区普陀路37号""",(0773)5839177
音悦汇,25.311531,"110.30644
            ","""中山北路113号(北极广场往北88米)广运·美居购物广场4层""",(0773)3133999
星美国际影城桂林店（原1905影城）,25.310946,"110.307046
            ","""桂林市叠彩区中山北路113号广运美居商贸城A1区四层（沃尔玛旁）""",(0773)3133999
泰和堂(穿山东路店),25.258853,"110.317611
            ","""穿山东路东晖国际正对面""",13978350680
桂林福旺城影院,25.254666,"110.215454
            ","""桂林市临桂金水路步行街旁福旺城购物广场4楼""",(0773)3661799
雅典娜足浴中心,25.3448,"110.31299
            ","""八里一路9附近""",(0773)6592135
梦都量贩式KTV,25.247701,"110.296
            ","""桂林市七星区崇信路43号红街商业广场3层""",(0773)3118166
金碧辉煌,25.284075,"110.306695
            ","""秀峰区解放东路10号(近微笑堂)""",13457361761
龙耀网吧,25.939279,"111.079599
            ","""广西壮族自治区桂林市全州县凤凰中路""",(0773)6920088
港岛聚福网络(旗舰店),25.34997,"110.316929
            ","""八里四路附近""",18078386388
中港网吧,25.282915,"110.301844
            ","""中山中路26号""",13635190702
大众浴池,25.347535,"110.315407
            ","""广西壮族自治区桂林市灵川县八里街川东一路52号2层""",18978652028
康林洗浴按摩中心,25.34613,"110.312599
            ","""八里二路75号""",15677329799
